result,table,_start,_stop,_time,_measurement,session_id,source,register,value,layer
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:36:26.225977+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:36:26.230947+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:26.336777+00:00,forced_writes,b8e88bbd,modbus_write,100,335.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:30.341102+00:00,forced_writes,b8e88bbd,modbus_write,100,338.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:34.346509+00:00,forced_writes,b8e88bbd,modbus_write,100,341.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:38.351742+00:00,forced_writes,b8e88bbd,modbus_write,100,344.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:42.355540+00:00,forced_writes,b8e88bbd,modbus_write,100,347.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:46.360654+00:00,forced_writes,b8e88bbd,modbus_write,100,350.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:50.365906+00:00,forced_writes,b8e88bbd,modbus_write,100,353.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:54.371406+00:00,forced_writes,b8e88bbd,modbus_write,100,356.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:58.375225+00:00,forced_writes,b8e88bbd,modbus_write,100,359.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:44:02.380422+00:00,forced_writes,b8e88bbd,modbus_write,100,362.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:00:12.543643+00:00,forced_writes,b8e88bbd,modbus_write,100,330.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:16:50.702771+00:00,forced_writes,b8e88bbd,modbus_write,200,2400.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:16:51.707106+00:00,forced_writes,b8e88bbd,modbus_write,201,0.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:17:09.710749+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:17:09.714387+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:23:33.830739+00:00,forced_writes,b8e88bbd,modbus_write,200,2400.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:23:34.835267+00:00,forced_writes,b8e88bbd,modbus_write,201,100.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:23:52.840587+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:23:52.845413+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:32:29.944000+00:00,forced_writes,b8e88bbd,modbus_write,100,333.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:32:35.948074+00:00,forced_writes,b8e88bbd,modbus_write,100,336.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:32:41.953274+00:00,forced_writes,b8e88bbd,modbus_write,100,339.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:32:47.959136+00:00,forced_writes,b8e88bbd,modbus_write,100,342.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:32:53.963342+00:00,forced_writes,b8e88bbd,modbus_write,100,345.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:32:59.968388+00:00,forced_writes,b8e88bbd,modbus_write,100,348.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:33:05.973490+00:00,forced_writes,b8e88bbd,modbus_write,100,351.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:33:11.976798+00:00,forced_writes,b8e88bbd,modbus_write,100,354.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:33:17.981957+00:00,forced_writes,b8e88bbd,modbus_write,100,357.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:33:23.987108+00:00,forced_writes,b8e88bbd,modbus_write,100,360.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:50:01.161232+00:00,forced_writes,b8e88bbd,modbus_write,200,2800.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:50:02.165177+00:00,forced_writes,b8e88bbd,modbus_write,201,0.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:50:07.170537+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:50:07.174235+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:57:44.276553+00:00,forced_writes,b8e88bbd,modbus_write,200,3000.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:57:45.280951+00:00,forced_writes,b8e88bbd,modbus_write,201,0.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:57:53.286673+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:57:53.291752+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 05:18:08.935876+00:00,forced_writes,b8e88bbd,modbus_write,100,420.0,
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:16.719573+00:00,forced_writes,,attacker,100,350.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:36.927254+00:00,forced_writes,,attacker,100,125.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:37.944205+00:00,forced_writes,,attacker,100,130.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:38.960884+00:00,forced_writes,,attacker,100,135.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:39.976742+00:00,forced_writes,,attacker,100,140.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:40.993242+00:00,forced_writes,,attacker,100,145.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:42.010102+00:00,forced_writes,,attacker,100,150.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:43.027218+00:00,forced_writes,,attacker,100,155.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:44.044083+00:00,forced_writes,,attacker,100,160.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:45.060461+00:00,forced_writes,,attacker,100,165.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:46.076910+00:00,forced_writes,,attacker,100,170.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:47.093825+00:00,forced_writes,,attacker,100,175.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:48.109897+00:00,forced_writes,,attacker,100,180.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:49.126186+00:00,forced_writes,,attacker,100,185.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:50.142318+00:00,forced_writes,,attacker,100,190.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:51.158789+00:00,forced_writes,,attacker,100,195.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:14.951671+00:00,forced_writes,,attacker,200,3000.0,direct
_result,1,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:16.963202+00:00,forced_writes,,attacker,202,0.0,direct
